UnitID,UnitName,Latitude,Longitude
1918,KSRP Training Munirabad,NULL,NULL
1919,Chickballapura Traffic PS,13.44021797,77.72016144
1920,APMC Yard PS,NULL,NULL
1921,Hokrana PS,18.38445091,77.32884216
1922,Humnabad Traffic PS,17.77274323,77.12368012
1923,Nidagundi PS,16.36417961,75.92764282
1924,Alamatti PS,16.34301949,75.89777374
1925,Hiriyur Rural PS,13.95932674,76.6109314
1926,Punjalkatte PS,12.95049954,75.16799927
1927,Puttur Traffic PS,12.76200008,75.20010376
1928,Davangere North Traffic PS,14.46898556,75.91842651
1929,Gudageri PS,15.12122154,75.36252594
1930,Javagal PS,13.30212688,76.05673981
1931,Bankapura PS,14.91470528,75.27006531
1932,Devadurga Traffic PS,16.41509056,76.92919922
1933,Hosamane PS,13.85202503,75.70379639
1934,Kibbanhalli PS,13.30987644,76.64469147
1935,Ashoknagar PS,15.3653307,75.13446808
1936,Hubballi East Traffic PS,NULL,NULL
1937,Kaggalipura PS,12.80151844,77.50847626
1939,DCP East Traffic Division,12.98328114,77.59688568
1940,Cubban Park Sub division,12.97168446,77.6103363
1941,Central Sub Division,NULL,NULL
1942,North Subdivison,NULL,NULL
1943,Mangalore COP,NULL,NULL
1944,Training,NULL,NULL
1945,Training,NULL,NULL
1946,Cyber Crime Police Station CID,NULL,NULL
1947,SP & Principle APTS Bellary,NULL,NULL
1948,Coastal Security Police Hejamady,NULL,NULL
1949,Thirthahalli Sub Divison,NULL,NULL
1950,Mangalore CAR,NULL,NULL
1951,IGP Railways,NULL,NULL
1952,ADGP Railways,NULL,NULL
1953,Belgaum Camp Circle,NULL,NULL
1954,Belgaum Market Circle,NULL,NULL
1955,Intelligence Bangalore Division,NULL,NULL
1956,Intelligence Mysore Division,NULL,NULL
1957,Intelligence Mangalore Division,NULL,NULL
1958,Intelligence Belguam Division,NULL,NULL
1959,Intelligence Gulbaraga Division,NULL,NULL
1960,Intelligence DSP Bangalore Dist,NULL,NULL
1961,Intelligence DSP Davangere,NULL,NULL
1962,Intelligence PI Davangere,NULL,NULL
1963,Intelligence PI Chitradurga,NULL,NULL
1964,Intelligence DSP Tumkur,NULL,NULL
1965,Intelligence PI Madhugiri,NULL,NULL
1966,Intelligence DSP Kolar,NULL,NULL
1967,Intelligence PI KGF,NULL,NULL
1968,Intelligence PI Chickballapur,NULL,NULL
1969,Intelligence DSP Hassan,NULL,NULL
1970,Intelligence DSP Mysore,NULL,NULL
1971,Intelligence PI Hassan,NULL,NULL
1972,Intelligence DSP Chamarajnagar,NULL,NULL
1973,Intelligence DSP Mandya,NULL,NULL
1974,Intelligence DSP Kodagu,NULL,NULL
1975,Intelligence DSP Shimoga,NULL,NULL
1976,Intelligence Dakshina Kannada,NULL,NULL
1977,Intelligence PI Shimoga,NULL,NULL
1978,Intelligence DSP Chickmagalur,NULL,NULL
1979,Intelligence PI Udupi,NULL,NULL
1980,Intelligence DSP Uttara Kannada,NULL,NULL
1981,Intelligence DSP Hubli,NULL,NULL
1982,Intelligence DSP Belgaum,NULL,NULL
1983,Intelligence PI Dharwad,NULL,NULL
1984,Intelligence PI Gokak,NULL,NULL
1985,Intelligence DSP Haveri,NULL,NULL
1986,Intelligence DSP Bijapur,NULL,NULL
1987,Intelligence DSP Bagalkot,NULL,NULL
1988,Intelligence DSP Gadag,NULL,NULL
1989,Intelligence DSP Gulbarga,NULL,NULL
1990,Intelligence DSP Bellary,NULL,NULL
1991,Intelligence PI Bellary,NULL,NULL
1992,Intelligence PI Yadgir,NULL,NULL
1993,Intelligence DSP Bidar,NULL,NULL
1994,Intelligence DSP Raichur,NULL,NULL
1995,Intelligence PI Koppal,NULL,NULL
1996,Yadgir DAR,NULL,NULL
1997,Traffic Sub Division,NULL,NULL
1998,South Sub division,NULL,NULL
1999,Intelligence PI Ramanagar,NULL,NULL
2000,Jigani PS,12.78365898,77.64085388
2001,Hulimavu Traffic PS,12.85817242,77.58961487
2002,Koppal Traffic PS,15.35185814,76.15762329
2003,Kumbalagudu PS,12.87825966,77.44637299
2004,Mannalli PS,17.7612896,77.50497437
2005,Jalahalli Traffic PS,13.04840756,77.54933929
2006,Kengeri Traffic PS,12.91032505,77.48152924
2007,Shivamogga East Traffic PS,13.9213562,75.59382629
2008,Jalanagar PS,16.8070488,75.72721863
2009,Begur PS,11.94173431,76.66990662
2011,Ankali PS,16.5404911,74.67042542
2012,Bantwal Sub Division,12.88150024,75.03130341
2013,Traffic North Police Station,12.96781158,74.80568695
2014,V V Puram Traffic PS,12.32611942,76.63283539
2015,Siddarthanagar Traffic PS,12.29923058,76.67921448
2016,Nagamangala Sub Division,NULL,NULL
2017,Nanjangudu Traffic PS,NULL,NULL
2018,Belagavi City,NULL,NULL
2019,Belagavi Traffic Sub Division,NULL,NULL
2020,ISD,NULL,NULL
2021,ISD PS,NULL,NULL
2022,Forest Cell,NULL,NULL
2023,FMS Kollegala,NULL,NULL
2024,FMS Chamarajanagar,NULL,NULL
2025,FMS Puttur,NULL,NULL
2026,FMS Mangalore,NULL,NULL
2027,FMS Sakaleshpura,NULL,NULL
2028,FMS Chickmagalur,NULL,NULL
2029,FMS Sagar,NULL,NULL
2030,FMS Belgaum,NULL,NULL
2031,FMS Hubli,NULL,NULL
2032,FMS Channagiri,NULL,NULL
2033,FMS Dandeli,NULL,NULL
2035,FMS Mysore,NULL,NULL
2036,FMS Virajpet,NULL,NULL
2037,FMS Somwarpet,NULL,NULL
2038,FMS Madikeri,NULL,NULL
2039,SP Forestcell,NULL,NULL
2045,DCP Vidhana Soudha Security,NULL,NULL
2046,LH Security,NULL,NULL
2047,Vidhana Soudha Security,NULL,NULL
2048,Vikasa Soudha Security,NULL,NULL
2049,Vidhana Soudha CAR,NULL,NULL
2050,Bangalore Region,NULL,NULL
2051,Bangalore Head Qtrs DCRE,NULL,NULL
2052,Mangalore Region,NULL,NULL
2053,Kalaburagi Region,NULL,NULL
2054,Belgaum Region,NULL,NULL
2055,Davanagere Region,NULL,NULL
2056,Mysore Region,NULL,NULL
2057,Mysore CCB,NULL,NULL
2058,Mangalore CCB,NULL,NULL
2059,Hubli Dharwad CCB,NULL,NULL
2060,CCB Bengaluru City Police,NULL,NULL
2061,Mysore Lokayukta,NULL,NULL
2062,Kodagu Lokayukta,NULL,NULL
2063,Mandya Lokayukta,NULL,NULL
2064,Hassan Lokayukta,NULL,NULL
2065,Chamarajanagar Lokayukta,NULL,NULL
2066,Dakshina Kannada Lokayukta,NULL,NULL
2067,Uttara Kannada Lokayukta,NULL,NULL
2068,Chickmaglur Lokayukta,NULL,NULL
2069,Udupi Lokayukta,NULL,NULL
2070,Belgaum Lokayukta,NULL,NULL
2071,Bijapur Lokayukta,NULL,NULL
2072,Dharwad Lokayukta,NULL,NULL
2073,Bagalkot Lokayukta,NULL,NULL
2074,Haveri Lokayukta,NULL,NULL
2075,Gadag Lokayukta,NULL,NULL
2076,Gulbarga Lokayukta,NULL,NULL
2077,Bidar Lokayukta,NULL,NULL
2078,Raichur Lokayukta,NULL,NULL
2079,Koppal Lokayukta,NULL,NULL
2080,Yadgir Lokayukta,NULL,NULL
2081,Chitradurga Lokayukta,NULL,NULL
2082,Bellary Lokayukta,NULL,NULL
2083,Shimoga Lokayukta,NULL,NULL
2084,Davangere Lokayukta,NULL,NULL
2085,Tumkur Lokayukta,NULL,NULL
2086,Kolar Lokayukta,NULL,NULL
2087,Bangalore District Lokayukta,NULL,NULL
2088,K.G.F Lokayukta,NULL,NULL
2089,Chikkaballapura Lokayukta,NULL,NULL
2090,Ramanagara Lokayukta,NULL,NULL
2091,Hospet Lokayukta,NULL,NULL
2092,Bangalore City Lokayukta,NULL,NULL
2093,Karnataka Lokayukta,NULL,NULL
2094,Nargund Sub Divison,NULL,NULL
2095,Bantwala Traffic PS,12.85912991,75.05542755
2096,Belagavi CAR,NULL,NULL
2097,Executive Engineer Buiding Division,NULL,NULL
2098,Executive Engineer Electrical Division,NULL,NULL
2099,DGP Home Guards,NULL,NULL
2100,State Police Complaint Authority,NULL,NULL
2101,Chief Accounts Officer FCS,NULL,NULL
2102,Ist BN KSISF,NULL,NULL
2103,IInd BN KSISF,NULL,NULL
2104,IIIrd BN KSISF,NULL,NULL
2105,Chamarajanagar Traffic PS,11.9250412,76.93117523
2106,Kanakapura Traffic PS,12.55467033,77.42430115
2107,Coastal Security Police Gangolli,NULL,NULL
2108,Coastal Security Police Honnavar,NULL,NULL
2109,Coastal Security Police Belekeri,NULL,NULL
2110,Ballari Range,NULL,NULL
2111,CCPS Central Range Bengaluru City,NULL,NULL
2112,Cyber Crime PoliceStation Mysuru,NULL,NULL
2113,Cyber Crime PoliceStation Kalaburgi,NULL,NULL
2114,Cyber Crime PoliceStation Davanagere,NULL,NULL
2115,Cyber Crime PoliceStation Dharwad,NULL,NULL
2116,Cyber Crime Police Station Mangaluru,NULL,NULL
2117,Ramadurga Sub Division,NULL,NULL
2118,Chitradurga Women PS,14.22844029,76.41320801
2119,Jayanagara PS,13.31660366,77.11987305
2120,Tumakuru Women PS,13.34757328,77.10396576
2121,Koratagere Circle,NULL,NULL
2122,Kolala PS,13.36406136,77.3099823
2123,Byadarahalli PS,12.98671627,77.49131775
2124,Raichur Women PS,16.2024498,77.35601807
2125,Sindanur Traffic PS,15.76716995,76.74465942
2126,Harugeri PS,16.51585579,74.94943237
2127,Hassan Women PS,13.00269985,76.1075592
2128,Hampi Circle,NULL,NULL
2129,Nandi Giridhama PS,13.37813282,77.72516632
2130,Mehakar PS,18.11590958,77.01732636
2131,Kolar CEN Crime PS,13.14596462,78.12993622
2132,HSR Lay Out Traffic PS,12.92181206,77.66162872
2133,Chikkodi Town Traffic PS,16.42475128,74.57610321
2134,Magadi Sub Division,NULL,NULL
2135,Chitrahalli Gate PS,14.0958519,76.27240753
2136,Davanagere CEN Crime PS,14.43467522,75.91607666
2137,KGF CEN Crime PS,12.96555996,78.27217865
2138,Kushalanagar Rural PS,12.48459911,75.95641327
2139,Bidar Women PS,17.90740967,77.53231812
2140,Tumakuru CEN Crime PS,13.34601975,77.10227966
2141,Bommanahalli PS,12.9106102,77.62497711
2142,Dharmasthala PS,12.95289993,75.3839035
2143,Haveri Women PS,14.78403187,75.38874817
2144,Suryanagar PS,NULL,NULL
2145,Koppal CEN Crime PS,15.35178471,76.15511322
2146,Central CEN Crime PS,12.96676159,77.58714294
2147,East CEN Crime PS,12.98789501,77.60362244
2148,West CEN Crime PS,12.98536968,77.54255676
2149,North CEN Crime PS,13.07217026,77.53009796
2150,Athani Sub Division,NULL,NULL
2151,Kolar Women PS,13.13152409,78.1335144
2152,Chickaballapura CEN Crime PS,13.44038582,77.7297287
2153,Ramanagara CEN Crime PS,12.72955513,77.28530121
2154,UK CEN Crime PS,14.81443119,74.13817596
2155,Varuna PS,12.25395393,76.80922699
2156,Udupi CEN Crime PS,13.33259964,74.74832153
2157,Chikkaballapura Women PS,13.43772984,77.72385407
2158,Bellare PS,12.66399956,75.3707962
2159,Yadgiri Traffic PS,16.76279259,77.13237763
2160,Srirangapatna Rural PS,12.41458607,76.69136047
2161,Mandya Central PS,12.52303696,76.8851471
2162,Mandya Women PS,12.52845764,76.9007721
2163,Cyber Crime PS Mangaluru City,NULL,NULL
2164,E and N Crime PS Mangaluru City,12.85609818,74.83924103
2165,Channapatna Traffic PS,12.65370464,77.20050049
2166,Shorapur Sub Division,NULL,NULL
2167,Channarayapatna Traffic PS,12.90433502,76.38789368
2168,Mulbagal Rural PS,13.17378521,78.40129852
2169,Nelamangala Traffic PS,13.09544659,77.38915253
2170,Kundapura Rural PS,13.63762093,74.77255249
2171,Kankanady Town PS,12.86957359,74.87278748
2172,Traffic South Police Station,12.8692131,74.87120056
2173,Chamrajanagar Women ps,11.93353844,76.96124268
2174,Alanahally PS,12.30705547,76.70359802
2175,Shivamogga CEN Crime PS,13.93854618,75.57569122
2177,Hebbal PS,12.35320759,76.61582184
2178,Chamarajanagar CEN Crime PS,11.92638588,76.93826294
2180,Kushalnagar Traffic PS,12.48447323,75.95642853
2181,Anekal Sub Division,NULL,NULL
2182,Hosakote Sub Division,NULL,NULL
2183,Yadgiri Women PS,16.76276398,77.13234711
2184,Dharwad Women PS,15.47500038,74.97916412
2185,Kodagu Women PS,12.42654896,75.72579193
2186,Gadag Women PS,15.42959976,75.63222504
2187,Hallymysore PS,12.6579237,76.2592926
2188,Annapoorneshwari Nagar PS,12.97649574,77.51277924
2189,Ilakal Rural PS,15.96592331,76.11168671
2190,DCP Whitefield Division,12.9753561,77.75107575
2191,Whitefield Sub Division,12.99662495,77.69310761
2192,Electronic City Sub Division,NULL,NULL
2193,Bandepalya PS,12.90546799,77.64216614
2194,Beguru PS,12.87823963,77.62441254
2195,Bagalagunte PS,13.05971432,77.50374603
2196,Marathahalli Sub Division,NULL,NULL
2197,Suddaguntepalya PS,12.92525387,77.60752106
2198,Bellanduru PS,12.9191618,77.66786957
2199,Marathahalli PS,12.94561863,77.69803619
2200,Cyber Crime Police Station,12.98386669,77.59453583
2201,K G Halli Traffic PS,13.01953602,77.61904144
2202,Konanakunte PS,12.88390923,77.56639862
2203,Puttenahalli PS,12.90240574,77.57994843
2204,Khadakalat PS,16.44598961,74.47087097
2205,Ballari Women PS,15.15303898,76.91902161
2206,Chickmagalur Women PS,13.32614422,75.77366638
2207,Koppal Women PS,15.34834576,76.15101624
2208,Ramanagara Women PS,12.72955513,77.28530121
2209,DK Women PS,12.76200008,75.20010376
2210,Mysuru Women PS,NULL,NULL
2211,Chickmagalur CEN Crime PS,13.32609844,75.77407837
2212,Chitradurga Extension PS,14.22844029,76.41320801
2213,Haveri Traffic PS,14.79298687,75.39722443
2214,CEN Crime PS Mysuru City,12.28930569,76.63129425
2215,E and N Crime PS Mysuru City,12.31985569,76.65791321
2216,Indi Rural PS,17.1771183,75.95529175
2217,Bagalkot Women PS,16.15595055,75.66404724
2218,UK Women PS,14.80725575,74.12869263
2219,Hassan CEN Crime PS,13.00927067,76.10834503
2220,Bagalkot CEN Crime PS,16.15050316,75.67649078
2221,Ballari CEN Crime PS,15.15072632,76.92932892
2222,Bengaluru CEN Crime PS,NULL,NULL
2223,Belagavi CEN Crime PS,15.85037231,74.50465393
2224,Bidar CEN Crime PS,17.90740013,77.53105927
2225,Vijayapura CEN Crime PS,16.82880974,75.71466827
2226,Chitradurga CEN Crime PS,14.23099995,76.40750122
2227,DK CEN Crime PS,12.86332989,74.83197022
2228,Dharwad CEN Crime PS,15.27598953,74.59409332
2229,Gadag CEN Crime PS,15.4182806,75.63833618
2230,Haveri CEN Crime PS,14.78403091,75.38890076
2231,Kalaburagi CEN Crime PS,17.31966782,76.83065796
2232,Kodagu CEN Crime PS,12.41963673,75.73707581
2233,Mandya CEN Crime PS,12.52845955,76.9007721
2234,Mysuru CEN Crime PS,NULL,NULL
2235,Raichur CEN Crime PS,16.22196007,77.35491943
2236,Yadgiri CEN Crime PS,16.77448082,77.11354065
2237,CEN Crime PS Hubballi Dharwad City,15.35066032,75.1392746
2238,E and N Crime PS HD city,NULL,NULL
2239,Vijayapura Women PS,16.82880974,75.71466827
2240,Belagavi City CEN Crime PS,15.87030506,74.51738739
2241,KSRP PTS BELAGAVI,NULL,NULL
2242,DCP North Traffic Division,NULL,NULL
2243,Belagavi Women PS,15.87153626,74.51721191
2244,PTS Thanisandra,NULL,NULL
2245,Belthangadi Traffic PS,12.9928999,75.28849793
2246,Anti Naxal Force,NULL,NULL
2247,Bengaluru Dist Women PS,NULL,NULL
2248,PTS Aimangala,NULL,NULL
2249,PTS Mysuru,NULL,NULL
2250,Kudagi PS,16.48884773,75.83406067
2251,Battalion XII Tumakuru,NULL,NULL
2252,Kalaburagi City,NULL,NULL
2253,Kalaburagi CAR,NULL,NULL
2254,Kalaburagi Sub Urban Sub Division,NULL,NULL
2255,Kalaburagi Traffic Sub Division,NULL,NULL
2256,Kalaburagi City CEN Crime PS,17.32765389,76.83712006
2257,Kalaburagi City Women PS,17.3270607,76.83708954
2258,South CEN Crime PS,12.92911625,77.56762695
2259,SouthEast CEN Crime PS,12.92010021,77.65139771
2260,NorthEast CEN Crime PS,13.0960207,77.59732056
2261,Whitefield CEN Crime PS,12.9753561,77.75107575
2262,Channagiri Sub Division,NULL,NULL
2263,Srirangapatna Traffic PS,NULL,NULL
2264,Hosakote Traffic PS,NULL,NULL
2265,Vinobanagara Circle,NULL,NULL
2266,Shivamogga Traffic Circle,NULL,NULL
2267,K G Halli Sub Division,NULL,NULL
2268,Govindapura PS,NULL,NULL
2269,Davanagere Traffic Circle,NULL,NULL
2270,Whitefield Traffic Sub Division,NULL,NULL
2271,PTS Dharwad,NULL,NULL
2272,Amruthur Circle,NULL,NULL
2273,Y N Hosakote Circle,NULL,NULL
2274,Basavanahalli Circle,NULL,NULL
2275,Kencharlahalli Circle,NULL,NULL
2276,Gulpet Circle,NULL,NULL
2277,Keragodu Circle,NULL,NULL
2278,Halaguru Circle,NULL,NULL
2279,Aldur Circle,NULL,NULL
2280,Harugeri Circle,NULL,NULL
2281,KTJ Nagar Circle,NULL,NULL
2282,Santhebennur Circle,NULL,NULL
2283,Mayakonda Circle,NULL,NULL
2284,Azad Nagar Circle,NULL,NULL
2285,Malpe Circle,NULL,NULL
2286,Pension Mohalla Circle,NULL,NULL
2287,Shantigrama Circle,NULL,NULL
2288,Halebeedu Circle,NULL,NULL
2289,Hirisave Circle,NULL,NULL
2290,Tarikere Rural Circle,NULL,NULL
2291,Gownapalli Circle,NULL,NULL
2292,Chelur Circle,NULL,NULL
2293,Kamasamudram Circle,NULL,NULL
2294,Bethamangala Circle,NULL,NULL
2295,Budikote PS,12.90595818,78.12982941
2296,Kyasamballi PS,12.95211697,78.35938263
2297,CEN Crime PS Mangaluru City,12.86411762,74.83383942
2298,CAR West,NULL,NULL
2299,Peresandra PS,NULL,NULL
2300,Gudibande Circle,NULL,NULL
2301,PTS Kaduru,NULL,NULL
2302,PTS Hassan,NULL,NULL
2303,Govindaraja Nagar PS,12.97187042,77.5292511
2304,Centre for Counter Terrorism,NULL,NULL
2305,Special Task Force,NULL,NULL
2306,Choranuru PS,NULL,NULL
2307,Vijayanagara District,NULL,NULL
2308,Thoranagal Sub Division,NULL,NULL
2309,Vijayanagara DAR,NULL,NULL
2310,Anti Terrorist Cell,NULL,NULL
2311,RFSL Hubballi,NULL,NULL
2312,RFSL Ballari,NULL,NULL
2313,Intelligence DSP Chitradurga,NULL,NULL
2314,Intelligence DSP Chitradurga,NULL,NULL
2315,Intelligence PI Vijayanagara,NULL,NULL
2316,Hulagur PS,NULL,NULL
2317,HSR Layout Traffic Sub Division,NULL,NULL
2318,Mahadevapura Traffic PS,NULL,NULL
2319,Bellanduru Traffic PS,NULL,NULL
2320,Hennur Traffic PS,NULL,NULL
2321,Thalaghattapura Traffic PS,NULL,NULL
2322,Shivamogga Sub Division B,NULL,NULL
2323,Kengeri Sub Division,12.95139694,77.54012299
2324,Vijayapura Rural Sub Division,NULL,NULL
2325,Channarayapatna Sub Division,NULL,NULL
2326,FMS Bengaluru,NULL,NULL
2327,FMS Bengaluru I,NULL,NULL
2328,FMS Bengaluru II,NULL,NULL
2329,FMS Bengaluru III,NULL,NULL
2330,FMS Dharwad,NULL,NULL
2331,FMS Ballari,NULL,NULL
2332,FMS Kalaburagi,NULL,NULL
2333,Vijayanagara Traffic Sub Division,NULL,NULL
2334,Vijayanagar Sub Division,NULL,NULL
2335,Hungunda Sub Division,NULL,NULL
2336,INTELLIGENCE DAVANAGERE DIVISION,NULL,NULL
2337,Intelligence DSP Ramanagar,NULL,NULL
2338,Anandapura PS,NULL,NULL
2339,DCP South Traffic Division,NULL,NULL
2340,Peenya Sub Division,NULL,NULL
2341,Intelligence PI Bhatkal,NULL,NULL
2342,Chickabanavara Traffic PS,NULL,NULL
2343,Jnanabharathi Traffic PS,NULL,NULL
2344,Sureban PS,NULL,NULL
2345,North Women PS,NULL,NULL
2346,South East Women PS,NULL,NULL
2347,North East Women PS,NULL,NULL
2348,West Women PS,NULL,NULL
2349,Central Women PS,NULL,NULL
2350,Whitefield Women PS,NULL,NULL
2351,Intelligence Ballari Division,NULL,NULL
2352,Sheshadripuram Traffic PS,NULL,NULL
2353,Sanjay Nagar Traffic PS,NULL,NULL
2354,SP DCRE Bengaluru City,NULL,NULL
2355,SP DCRE HQ,NULL,NULL
2356,SP DCRE Central Range,NULL,NULL
2357,SP DCRE Southern Range,NULL,NULL
2358,SP DCRE Western Range,NULL,NULL
2359,SP DCRE Eastern Range,NULL,NULL
2360,SP DCRE Ballari Range,NULL,NULL
2361,SP DCRE Northern Range,NULL,NULL
2362,SP DCRE NE Range,NULL,NULL
2363,Bengaluru City East DCRE PS,NULL,NULL
2364,Bengaluru City West DCRE PS,NULL,NULL
2365,Bengaluru Rural DCRE PS,NULL,NULL
2366,Mysuru DCRE PS,NULL,NULL
2367,Davanagere DCRE PS,NULL,NULL
2368,Ballari DCRE PS,NULL,NULL
2369,Raichur DCRE PS,NULL,NULL
2370,Shivamogga DCRE PS,NULL,NULL
2371,Haveri DCRE PS,NULL,NULL
2372,Chitradurga DCRE PS,NULL,NULL
2373,Koppal DCRE PS,NULL,NULL
2374,Vijayanagara DCRE PS,NULL,NULL
2375,Bagalkote DCRE PS,NULL,NULL
2376,Vijayapura DCRE PS,NULL,NULL
2377,Dharwad DCRE PS,NULL,NULL
2378,Gadag DCRE PS,NULL,NULL
2379,Kalaburgi DCRE PS,NULL,NULL
2380,Bidar DCRE PS,NULL,NULL
2381,Yadgir DCRE PS,NULL,NULL
2382,Kolar DCRE PS,NULL,NULL
2383,Ramanagara DCRE PS,NULL,NULL
2384,Chikkaballapura DCRE PS,NULL,NULL
2385,Mandya DCRE PS,NULL,NULL
2386,Kodagu DCRE PS,NULL,NULL
2387,Chamarajanagara DCRE PS,NULL,NULL
2388,Hassan DCRE PS,NULL,NULL
2389,Uttara Kannada DCRE PS,NULL,NULL
2390,Dakshina Kannada DCRE PS,NULL,NULL
2391,Udupi DCRE PS,NULL,NULL
2392,Chikkamagaluru DCRE PS,NULL,NULL
2393,Tumakuru DCRE PS,NULL,NULL
2394,Belagavi DCRE PS,NULL,NULL
2395,Jayaprakash Nagar Traffic PS,NULL,NULL
